ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.62645871183113,182.6433428842877,27908.706548125265,6.65677229690431,,480.2122069981963,18.959351335649256,84.62199575669132,4.935594454951616,0
8.037483927046834,181.25589030474842,9830.166958110472,6.118456309816767,285.73413236841554,374.6876181078369,9.056019800007814,63.41640051408629,4.486369951353884,1
5.291257165649315,228.115886755309,30145.84431859652,5.665920606463716,335.60141213180026,266.9469524023553,14.660790823105996,88.61559564735083,4.983562898660911,0
6.201663055966586,186.7148329691402,24467.694667529307,5.636436140264148,282.7088339933932,281.06557669283325,13.178100620537425,78.49701327945063,3.9742040927494346,0
6.582959693608239,134.73962741410475,8948.74366261891,11.487100688979535,262.36827012347567,267.2485769390474,12.93614402082703,67.84247530284826,4.635274000299888,0
1.6808750162367332,195.80881124429794,20388.09193484871,6.616457177865561,,412.4306782773162,16.34946593418666,63.45839931687092,4.7577417938179165,0
7.436750718757448,189.864618906108,24464.371028831574,7.620021979706337,,481.0491479567344,13.952107235711178,42.80565479218571,3.8292986212324625,1
7.573570408131462,193.01662818143978,23505.905992005693,10.56575085552952,323.1341876284757,365.67372272380265,18.56704620687149,68.17110671839619,3.380836022669454,1
9.239948849491658,143.72320802392213,21527.448868631203,7.688551763722385,328.80837151375243,496.9746394130799,17.828457184852724,67.54898998402187,2.7622983822474376,1
8.485851782681863,206.75094048031417,320.0,6.1143983793493515,350.1175522746717,571.7689520991942,12.213743677657993,70.89529244789193,2.934082603130231,1
9.163714301446849,206.5370957145398,25785.43976581148,7.124213419456154,373.9656623053911,461.8635128307957,15.806313322988586,50.461584809465606,3.0024789547422084,0
8.32957269692098,243.3087894144861,21805.404024791475,6.863806199507156,279.29531192826977,525.3059795271454,13.109157228601184,49.102912574424074,3.448714435743212,1
6.477136311262246,187.34893594868325,15937.917740787057,4.3116458791781245,337.920801401131,454.35412531153753,14.336226654468438,93.10770276972055,3.818830380804133,0
5.291672833465296,212.2639550156307,33483.24491301831,7.033042393737264,340.7000550296842,393.14605217515157,19.059231436194988,61.65072267129142,2.8487856472734086,0
8.33613126248785,250.91755855786977,14725.192075647643,6.2276469843653866,328.50361208276837,411.20341565513166,14.536414094108704,61.76408039469751,4.52517400280066,0
3.5278056528816903,224.36281786360541,24371.349916190982,10.165686575269103,239.32892002838224,349.313551132067,13.761552129323537,24.3420266233274,4.816565462239399,0
8.062602756496608,249.247985750074,21054.039643974575,6.547826004219148,384.96133317207205,438.93118185213353,15.215647059870197,45.7957159231666,3.0897298941691416,0
4.921719447201229,160.86833121672743,27458.543933770976,10.266579295015813,,288.51176931874744,10.537060860048284,77.2338211042004,4.048733645828744,0
5.892440355189134,241.1219019205287,28916.794636723767,5.068300977391273,392.4497407396476,435.89428891352327,15.188182194465666,45.27888477496356,4.486811400007769,1
7.190339176792851,202.93361182203978,23628.767993368983,10.200740715035188,397.8239312479872,340.6027074095567,20.266549654869607,52.82865976776508,3.3026511138052848,0
,209.78819520868572,24352.24771158207,7.810921644810488,309.0408857986381,432.76916169927273,11.75071119565381,71.10523003743754,5.449883799039343,0
7.047579864884495,245.66811897224505,24917.66341730882,7.907596222811035,330.25816388302064,446.6827018305298,15.407987510904183,113.3020191715909,3.7844741619809583,0
3.745721228746206,189.77237975727812,23527.47949325604,6.080001273552797,380.0373262050032,516.5060023313133,14.42011958090215,77.32226927540238,3.9924551421612358,0
8.282732608543977,180.71812326666398,23923.45474259767,7.690373914200338,,309.66745432470077,17.96095056545152,43.98260659178253,3.1601402592480636,1
8.110300807700488,216.18932790965323,42964.287054867455,9.827612836238126,,392.9868861590769,14.271765652265108,54.92995263888019,2.9363089283441237,0
9.023140708370123,186.51722017111894,14119.980199021586,5.281400581223938,347.5552061494567,376.9171670141307,14.205724728161451,52.47988284814286,4.555608362621505,1
7.812950506233114,161.37309078695523,20342.90669156763,6.670585185036808,348.25250339007647,371.93628805369787,14.132652896314193,58.847321655951234,3.9258298255295094,1
7.62589421346691,192.80308087500916,1472.1645807570094,6.53050368393785,300.776672407369,416.7772986395411,16.841490772352934,53.21751616794685,5.969280016486341,0
5.159936596735212,165.2874484292576,28278.556766642156,9.704189728510944,392.9753824896232,370.669306235213,14.735057173916898,92.65355728704066,6.186854854102355,0
8.225430272479938,139.71189281256972,28146.77810086517,7.968288680218997,281.21600477384476,398.19051615447484,12.31630363776717,57.7557714938198,4.141156236897737,1
,202.41814356326267,26896.565364941373,5.636577744647585,301.3579902849282,390.206752051266,16.8312844998663,48.247019960328615,3.7694539218394,1
8.26829700100381,221.59738478272948,18608.500823841357,6.236090160636699,,313.2092284292904,10.371056345816005,46.64500612343474,4.160574402625304,1
7.406207207752238,151.46321103296526,32110.40082895661,6.717023604136727,257.57831611467316,399.7668270086348,18.198585714747203,57.40213217573781,3.5953903846218496,1
7.695144125479604,244.87080465166414,33185.940682070446,7.670704866420075,331.7110607242872,463.2537156419277,15.045943469811606,63.82161608910265,3.454639753449945,0
9.10866227468797,197.13052477917014,34472.78141340734,8.769269508501317,,330.08400334421765,10.024699611655095,57.54845428220835,3.8555003383569497,0
4.054912906543496,230.26537579448737,10043.647459214815,6.52989898760063,282.6002852424096,311.6813477391379,12.172007228935762,62.277359252193776,4.457504964859917,0
7.916673861904062,176.48142879363337,20873.07265237189,7.321948756564776,,399.97798994065255,12.62322881956705,53.237092476324776,3.87207439642125,1
6.0619823949309595,231.06747010083512,13897.588957298769,6.885091610147109,306.76874937107846,466.600660757513,18.308469860059446,42.477259025063525,4.097441471216416,1
4.522418960320829,159.36703071042905,23705.62614010617,2.859327165348697,,379.99301079554465,10.585290734362133,95.39048767862903,3.9719875475396482,0
8.28852323082678,147.2896698683478,20720.954529159313,8.45193882607883,,538.859089970273,11.093602698508604,70.41810779461632,3.571257984270867,0
6.901997900437128,201.22768904967154,26794.70603632935,4.78708147745463,326.5543251609575,389.3713580658293,14.769186442371046,55.593410907276684,3.3673677831780715,0
4.120019073153161,178.50560941340854,31964.16406171732,8.41059369314578,366.62505469670054,397.5915758459563,16.00055288949017,79.1910316168709,3.2093273917649414,0
7.862759925215428,203.5916023186617,14569.574559223314,7.52455300898457,337.9804188855683,483.84046495734765,11.603020478703227,62.46037222432935,4.456443042439117,1
7.950757120375201,189.34215512557535,25687.934151830254,10.085397892070022,298.44468568536,420.2947837944125,7.092920285252857,29.93861552082376,4.361181905719624,1
6.36387381788451,223.16871534704555,31450.243805825623,8.098850146712843,,558.037680124664,14.43126754447586,47.07399456296575,3.9974601845328284,1
,156.98004766205557,21444.13872818007,8.818080339334777,387.1374201753261,333.53862315482354,14.877909657228306,40.63296469824762,3.1188661509576012,0
3.8998258677794446,215.37574423625458,22106.759380412077,6.107432954521763,291.9280006253257,357.3895151666322,12.119188291126843,67.48214438683236,3.0431325881733526,0
6.553389772568714,200.426133344473,19971.591724918962,7.013211055059249,,442.4313792301269,18.97928753644371,,4.503224004481087,1
5.98973437910855,180.25366758579287,13199.828920491887,6.026703958048347,,324.541628216807,12.245230171032814,73.95184815646283,4.113466176179238,1
6.94569350035009,163.2204491624696,41663.649190225886,9.942140415815413,332.755491003438,393.06489641183066,13.921438736996311,92.70873982957602,4.973050764264969,0
7.619580056759633,141.9582984247681,17428.364173959617,5.336285177985047,,418.7382396124756,13.811881018755129,78.92207903226584,4.243059511448217,1
8.357269984749395,238.45673169246965,26339.70491065459,7.644477310479206,335.2562585486242,396.15346190709454,17.930028643649557,86.39915314442032,4.50726227889964,0
7.855609765588709,197.3235695421765,44463.34485924564,5.31546836159551,329.39642002858943,490.47165640311977,16.353150945151434,72.77520227817273,5.329646254628834,0
8.444650327681229,181.98734576503065,17416.09654848687,5.243332569907454,379.81206208798056,475.0925341745822,8.59200880181989,77.60845463698168,4.188149843243774,0
6.678354416365918,144.10347744841647,24135.368004767268,7.560347213090166,361.42870436301854,372.2601467351954,12.13424206538151,58.559380681450975,3.422825801126883,0
7.984644482361014,216.8243604655445,14107.099389659057,7.0816748851534355,,386.8343476085448,12.980926891138244,87.16891263195205,3.9766161530060122,0
6.0978294545460106,170.18583879249803,23555.19947657237,8.896502513487373,284.52516339093137,299.19595255934894,14.459366086233501,73.0219148564272,4.01445833438348,0
8.078244845145955,155.6259808965435,25408.480993727462,4.968644980048696,267.191249133894,424.28033233015594,13.039110279303003,37.407536874315326,3.6327479879082785,1
5.4374176137804255,185.1023484429176,32430.568312120384,6.722112558465081,332.83433099171856,526.4323471842724,10.861483244346879,73.01303881731134,2.6294390968391497,0
10.689535373024963,226.8362026859803,24155.333503088837,7.309557245974914,280.1736338925014,371.7124955532942,14.230014567631628,55.78392620573567,4.964805012362587,0
7.763121107770232,169.84914359997578,30540.84963981853,8.34625727020102,,349.54243640703373,14.518711001538161,47.65019138143141,4.067393931518291,1
4.424080398776264,195.43757759169318,30533.22281968338,5.720781263472918,,371.68462145805205,14.598805367813002,66.87143991633158,4.715564313110396,0
9.362542830879482,214.50115016094108,24452.927557618605,8.84736773181334,223.12916257833527,329.0611289392767,12.139395537293698,58.96842650196666,3.7143611654041613,0
7.934962552816323,193.03769299213818,25982.891879691964,9.589005614648613,316.0292811602643,418.65743822780075,16.790930200465123,67.75008428645698,2.8313719917410927,1
8.432023377084429,228.59564256254941,12241.503822880712,8.960210162964465,,614.8548991698167,12.844532773508996,60.82492705247658,4.602433634446006,0
9.102940653376669,194.39878627779868,26193.184592687685,7.982431387136101,319.8682653140504,465.10415957087275,10.8322557731109,102.78633287837081,4.520260504580248,0
7.5083199974610455,197.61192967153508,29914.74359073132,4.31919725666881,382.25660039522404,385.64993649062467,13.158359737967986,68.93008813980387,3.2777253418312684,0
5.833966479336934,179.1299188886448,18904.927089831224,7.85164377612424,,391.002625329701,16.34342437014388,63.86326269966999,5.530336557322162,0
7.600631959882242,206.50365044562648,14978.246064775456,5.249600740549191,,350.8794025422421,13.56906074537892,73.69894844768501,4.155779625023431,1
8.91764013819742,165.2672659400516,32808.91899652612,7.470771907947934,344.8625364799624,387.36989096566793,12.680766501528364,87.51459609722383,4.671104885522615,1
8.498120073207394,234.89383095615227,9190.156157524812,6.619827137388552,,470.9580553185413,11.955397698374256,80.14703603763307,5.131610375180383,1
,144.73258651127716,24558.999333416985,7.960219979881653,290.083543253314,385.9866592845845,10.819242164436325,64.76686985890372,4.016434485140606,1
7.946483988367259,170.80440502630316,26136.96803101267,6.21374530555121,,390.2535337682118,13.788129991881622,74.11023101384193,3.0565992152934713,1
5.750545514738946,244.16236964830154,10995.613985336728,6.77731469917118,313.22460043879147,458.9447372327454,14.867154816172366,34.399994829572776,3.5501931017499775,0
7.664170224827044,181.94583756113897,12810.124437777453,9.57801953798968,,430.44448207333915,17.573798295098186,66.96609870533779,4.938175915728008,1
8.021557226200372,198.2175605278684,18490.005613266407,7.727696766349615,243.14050083748756,525.8995750099441,13.109548385452651,84.59472873783349,4.648302919883415,0
9.614724534840919,201.57214687613006,13073.11396786628,2.636214348045769,294.9844449295595,280.78286002058394,19.079851760172275,66.93383811857605,4.799419091066306,1
8.428451455328378,180.73823273356373,16146.688473995466,8.869466775450036,,373.792428240943,15.008131015840078,33.52126968860999,4.089974911210731,1
5.102806464821907,206.95295439717174,15869.969252018294,6.3116965592558545,315.12813277327126,452.8668166498072,11.412920625125317,43.779938732464956,4.02018884371791,0
9.821862042950498,235.58323621230062,32959.220218798146,5.818823800659274,338.86575251321324,369.516620138407,14.449995015879303,58.605592453624084,4.474409215599407,0
10.484466753150429,172.8895238210465,24091.917980492475,5.399188171626224,,501.3407755224947,15.515146563519856,57.51537495507882,4.827898256321531,0
7.6072443189867895,143.83127688784444,26805.824005124654,8.320899995844991,,403.11184071642515,12.174625567796994,60.25671711740523,4.401097536559398,0
6.778302917143521,137.23297919001368,16759.913929760274,6.2980896773382185,,615.8953725362588,19.436417568274234,74.3175382581563,3.1779106909416073,1
9.07609603059853,239.81129277016603,17777.941680748663,5.672014382845419,,442.2591962027476,11.932167074717615,92.06271120303217,3.155424242904859,1
5.465195580795035,158.29304194955873,9574.578810711446,5.49733388785911,355.0376369685579,465.88293705373155,17.15073935355479,78.05764723876413,4.272931920261651,0
6.973664547712062,171.83130201800589,18379.000484417666,4.01314623601823,398.9698005956419,439.14836278013166,11.306881266752086,62.36677070172235,6.16937604642243,0
7.682893869062218,167.43135040824507,28102.47536204704,7.202909593724008,367.6222641651326,377.05684105614745,14.543799231326808,55.264455355996745,5.039681502471138,0
,172.1413705838013,1251.328792252858,10.105164167070907,,413.5198532262151,12.254505989781926,69.32080453745765,4.349087072395023,0
7.867982742663271,186.17110360855844,37454.23899222228,7.852677609915403,321.2536371495081,325.7078003743269,18.336935669043115,72.78157377002714,4.647552114109135,0
7.451501067732146,188.17084435017384,24369.20744628516,12.416136133561814,,464.25561218079406,12.77754031187275,64.08749560689975,4.112205936220828,0
7.950609620197243,248.61719893814006,19902.680713007067,5.420648937097292,358.74539383450985,454.7862592960177,13.793999022895123,52.41011821822749,3.5610028045259594,1
7.8338274314130985,170.9642663175025,14649.075241238017,7.350438759189754,338.1767277230165,500.3777449382175,17.95123288867586,78.13629227130927,4.829355784252594,0
8.454350836538739,189.49254796282165,27435.511394386915,3.2858834592015405,,480.72973542324996,19.741034180782652,79.78720805308858,3.558861992644937,0
7.348257235146699,233.35304873897144,9944.297720103965,8.155260022784507,303.4971546895978,289.31147590655155,11.864531729639467,66.00338218740134,2.511855320928206,1
8.974766585871047,186.42962122723043,30322.714080101898,7.236735192032795,300.82514165161166,375.75959778025225,9.746424913905175,61.353237590689815,2.926516094572613,0
6.5931039548856765,225.99569593089444,8529.901974894867,6.287532723035064,,491.2214606940091,13.587262706201058,68.53000268429295,2.5625129160942306,1
,175.45672350408955,11917.469750089815,6.744051703204919,257.0597536808907,526.8761924425813,16.304131341687864,70.96029379083409,3.801855613551658,1
4.793494728485806,141.82039500994563,32940.19693269504,6.834229023618295,392.7643198228365,488.37545007094946,12.402446627773443,68.8847224322883,4.544526245393724,0
4.894653555180443,215.83047178948487,16809.17809619567,6.644120440015492,293.042519819287,406.40256324138466,3.4942214434706447,73.93761650105895,3.857885671513443,0
5.764324499271979,218.6940393904954,25028.646938904778,10.502515437314134,303.83769843188696,545.764187522097,14.775016205313277,72.04264079693452,4.013788744368287,0
5.204291669566359,182.2842761156533,5431.667417554396,6.319534552731485,387.9397987030702,452.5351936653372,9.340507624396505,83.8323844134931,4.170462576083843,0
5.913607526265952,145.16808444438956,29263.027775382892,7.237833330551558,332.9167284907452,439.20900293735417,11.685821777192023,49.165275015253364,4.9478160726114115,0
6.51452944071986,197.78233657938975,40782.895399854904,6.263368158243448,309.9594190861436,453.2786954629698,15.116054322202345,72.29577219275697,4.8998861103226945,0
8.406878075396492,197.23019719812146,11351.188360712003,8.281833017294597,,339.032621337057,15.573187246290042,52.86717637180121,2.8735363435975163,0
,158.24238172133818,21959.292404062922,7.250498289952752,334.51245685009064,382.5675090351223,19.876470034208864,86.07975949858228,3.3298508426773674,0
4.045873727814733,146.70732743090224,30900.427968409844,6.474152025610182,379.12987989675804,431.03476148968537,13.232695700845811,50.01977134463282,4.406249425163577,0
7.875457032209226,200.93026700862737,21566.91997644109,8.212876829315388,338.6374431177998,365.4838059844602,10.360210957734465,54.87627191901116,4.53603192505926,1
5.393237759492929,189.34229827822122,24318.91587373768,7.363623982990876,369.7834445278222,372.1494648276195,17.618792728845417,52.95718791661264,4.803282114119337,0
6.794303231211669,182.89571221371622,19202.805137982527,6.423720334914424,355.5646221812261,396.5611054152726,15.78203991371522,80.44072518807191,3.824204065716095,0
7.703765712493281,194.58062428387035,18860.999271591187,6.846740883291928,296.35308223203714,423.6627829776081,13.265351426186502,75.18005453354169,4.629891014169772,0
6.7978346625942585,195.6036338874258,21408.610435720628,6.134864194775513,312.38649496438626,526.5199236335325,15.457077971772916,72.67118654426613,4.127526967942833,1
8.869523185538656,182.281278549686,23183.377083682073,9.386579693624332,315.18826995501496,392.9925175341805,13.214685518719119,100.74371426083039,3.969025371748191,0
9.06499250485773,174.82819247020493,15652.53575480984,8.14936059156596,361.1471701904137,467.5629267819073,14.06841192934856,67.82958302066389,3.699069822432461,1
8.224771171862669,205.09499366462703,56832.67400820606,4.90511704291449,294.03192214882495,391.27283977419347,10.353630505953141,44.79641952629834,3.267218645767921,1
10.821411913184992,138.98096348726068,37230.5122361258,8.899864811327623,,544.6323765754264,12.03333360743072,87.48981058568268,3.9554575810612023,0
7.755946236141727,207.21271150196495,27888.783912053383,8.771545242096447,387.80274936576086,430.0414612166904,17.20688721174586,73.97622480923874,3.6630798459965903,1
6.634787592081289,160.0444537772599,11417.254157553425,5.008119735165048,301.27608269215204,581.7751402821067,9.298827804906875,56.42053992958536,4.643874453760835,0
7.869767417422207,165.15430942597376,33556.67253024863,4.28821402023385,,541.9310197778401,14.283841894349347,84.15122600110381,4.041134997966413,1
4.164527906766837,172.20593604036674,29795.324814343498,9.040846088287468,343.01391836816936,465.6840828800078,15.852402239148166,55.73432906078841,2.007062187939794,1
7.61861074729079,139.44288812198891,10487.255207038157,6.493707039072565,292.67714946056293,332.8479686001597,14.260637102990966,62.8053576399814,5.283664872921499,0
11.385931197481238,224.0654539703766,24080.349847940113,8.151733877065766,389.0973699994948,390.6644158335936,10.728834046489535,53.66834235981915,4.723675337168188,0
5.818783099656592,163.10891181438845,9167.285695219825,4.808702894556449,367.08680378469444,192.35152342364728,18.276259799518435,53.31477933044446,4.553249250316018,1
,252.0713801668823,17052.62966494987,7.922802435805749,,459.28047684098425,17.488304249093602,92.4561336234487,2.854393946393306,0
7.109841321622435,195.7928307424784,24211.53189954558,6.2695095817405475,371.6039915995231,423.18825931811995,9.580448820269323,62.43680563823848,2.9235727799510745,0
8.82872868404587,153.87622755112932,8694.793722666522,5.918216233495693,348.22640005408334,438.77374177548717,20.438224088818824,69.5780597854513,4.572655006247455,0
,157.53048752575614,6777.559217689652,11.258705366630432,,349.7645020682928,16.448295373799965,55.61274924685871,4.656639320194656,0
6.641033317058205,224.85502995475818,16465.57238323346,8.57571205473729,311.1832939660338,435.8368201836214,17.149647610811485,58.44831952150869,3.852719392269606,1
,183.80450385355678,5036.3308733384365,6.674988646113979,310.03681332487923,220.21662655009348,14.4954261334306,81.68806963791121,4.623825860763471,0
3.9589386736932832,194.11711316336508,13814.565203172337,5.736953965404119,382.7366927795243,399.08166088007397,20.44023598940481,76.02274373090732,3.589065514861213,0
6.135303574453851,253.94730814439637,6241.476274426375,7.365939593420628,316.1473161127489,411.14849909540766,17.771897889936135,91.62732297296623,3.717600429540002,0
7.434029980833753,201.60567942615398,36642.609729198324,7.116941194829911,393.4147439806434,478.26054908415006,12.852407119641654,45.00880637742978,3.9780710759241473,1
5.296652045605926,199.59870001934974,26738.140478390724,6.922415445202698,,451.8826570645031,17.075124902715512,55.09302067354802,4.650537996055803,0
5.843261598074969,252.70540462810362,17394.34752658193,9.786996822230872,369.4641708520713,416.88327680892746,13.564749719339405,41.254585347678045,3.2218794289939114,1
7.024806891087627,206.967971641324,44805.23518300701,9.948013754152,,466.5727023523954,13.547155705449386,93.41861968918622,4.614336292492213,0
7.955435501066173,227.34376187384316,19256.252920314164,7.827155563648558,311.85317203932203,313.1231998980238,10.074576270095191,57.24520039124297,3.775506820247243,1
3.8490478106700974,215.18861541062478,14233.347778559268,7.023242361743605,300.3655647578079,446.94378156277287,15.81778357190762,43.99337849148423,3.4023486653178954,0
8.376418316950772,156.79489997757946,11787.093955597024,5.848657630664055,,500.7308882726421,16.749180332294976,86.14957628918302,5.0831562783363,0
8.371151166728987,246.73826350565378,47701.529056974614,7.450987213403567,352.23687205227293,534.6191064631964,18.47672529887609,69.64115666810054,5.137131354085373,0
7.503798285645578,186.45631771453816,21504.14127119383,7.057655960816514,309.2085739711025,470.49949637734176,15.639228868065505,77.77729867680834,3.0434295690984046,1
8.184412815134948,165.08205126094754,25189.477931033318,7.992552028294654,318.1588297296375,375.67779661305013,15.348243678713045,78.9358671996353,2.1807615138533807,1
,248.85815959146873,23488.636672383684,4.468810264105436,351.8815201791931,283.86611150694046,20.148356384067117,51.37633577845058,4.780884629865672,0
7.745689094569362,162.05440848665552,24290.88222055766,7.158752526308847,273.2054882554293,455.3148358054533,17.388760920130398,32.828993318008415,4.136313293014459,1
,181.5327483806098,17483.07077586395,5.756993134908753,,450.36409782778776,15.837892323319533,75.755314668611,3.839534073879535,1
6.150410820153555,223.87754985717123,24244.760365810263,10.112809800426902,335.8930365059562,526.5388886097479,14.689977872611134,60.84614595941859,3.209952433963174,0
6.903558320560459,224.92811659793477,23455.328856622935,7.748154218022737,393.89026336661783,380.56477763876114,18.276585629350837,70.39834302299651,3.8149547193658506,0
9.659172040145362,212.9817690991669,14481.922643466383,6.185536990394557,314.1648722675785,418.8125139285945,21.01085144569179,47.76598858294951,4.852440883940498,0
4.4789739289247965,241.32556629381384,17845.556627169997,4.638545550933648,,323.80211217585054,13.223833486414621,67.46520395416572,3.2553686884490354,0
5.341658041363504,205.8574281219158,20051.726127769085,7.080541911105446,,435.2459563728208,17.752782320042638,71.96426256992441,3.5020999843894347,1
6.610615503429474,171.07685648789703,16885.84822743487,4.980655930764904,310.5937961257317,465.7839579219632,13.639039197021592,52.18642614106589,4.792832386821945,1
,227.23589370689794,28198.63596906366,8.680311169080749,285.5764836162168,406.00292511858936,13.82830425683613,61.99973811158857,2.9494119305577216,1
